id,year,test_score,treatment,post,income,parent_edu,school_funding,class_size,teacher_experience
360,12,99.7243934208558,1,1,32875.6063808714,14.7448959549421,7550.6916822101,23.6029008335242,13.6070550018114
360,13,111.330087913651,1,1,34151.5402373058,14.7448959549421,7054.65769952665,25.1150449620498,16.8274983961748
360,14,101.012019095791,1,1,33389.9527473995,14.7448959549421,7617.85623107634,18.773605014342,14.8502733141151
360,15,110.921553938307,1,1,36759.6985760083,14.7448959549421,7331.17008031191,24.6509735317984,13.3315542874048
361,1,71.6577478851094,0,0,27016.5903318126,15.4327881238856,4815.42086993414,30.1430342051298,0.81588246521145
361,2,82.6872564877368,0,0,28833.3999342935,15.4327881238856,5034.97503020969,28.6114491931196,4.84449505886441
361,3,90.4291885610405,0,0,27031.1630170156,15.4327881238856,5125.25024161469,24.0018201369152,1.11332790958353
361,4,88.633088297889,0,0,29245.2300058061,15.4327881238856,5409.64332989733,29.2543517808828,5.85368552205356
361,5,82.7875980749495,0,0,30266.5627048308,15.4327881238856,5918.8410926952,29.64343797875,4.98023301490088
361,6,88.0399398937138,0,0,29523.1510021786,15.4327881238856,6713.02286116424,28.3799904322063,5.91608796462326
361,7,82.3758488235394,0,1,32468.330457252,15.4327881238856,7123.29138176815,30.7433927859472,6.70265649568094
361,8,98.8085059740911,0,1,32496.3981616599,15.4327881238856,6436.14882874688,28.2872730917505,8.55259837328227
361,9,87.5523325172289,0,1,32804.2685452598,15.4327881238856,7565.66313250604,20.4202485984804,6.76503002227825
361,10,83.8415756914704,0,1,33752.2028288634,15.4327881238856,7578.00652318791,31.2462681361758,7.85497621048177
361,11,97.547603218284,0,1,34195.0029366149,15.4327881238856,7933.38063167201,25.1426801315695,8.02502214470912
361,12,100.302142836631,0,1,35594.2139504534,15.4327881238856,8020.72241268327,24.6032961523146,9.14628886751543
361,13,106.68801040457,0,1,35781.0803621198,15.4327881238856,7693.42725676394,25.280106694804,16.740817978056
361,14,114.439967798257,0,1,37812.5676718446,15.4327881238856,6594.89446924746,23.683741639235,13.8821759388739
361,15,97.4759578578951,0,1,36532.4181124208,15.4327881238856,8167.82931963638,21.8194264297814,17.5947267014441
362,1,76.3161973604087,0,0,22124.950118797,14.7086292434973,4659.97256125101,16.2561838489356,0.393788840673002
362,2,73.2560226229932,0,0,22383.0494474242,14.7086292434973,5378.14642813241,20.8184568778371,1.64797926658326
362,3,76.7033175091794,0,0,25395.2859288827,14.7086292434973,6126.02844088245,28.0435284716686,1.23612168548846
362,4,84.6319762881832,0,0,24252.5507521029,14.7086292434973,5884.8490831528,21.0460527478864,4.22908367570194
362,5,86.7145760394641,0,0,25344.7072354137,14.7086292434973,6150.0635285673,26.5294745132362,6.25870153249388
362,6,84.9844166867695,0,0,25855.1949725141,14.7086292434973,6754.62871235144,25.1124765788776,4.27337110665366
362,7,75.4802423818345,0,1,25112.3520923542,14.7086292434973,6040.08497278867,27.6529012398215,6.64200618626572
362,8,88.9552181567171,0,1,26216.7974248438,14.7086292434973,7539.79628028191,25.1196670957256,9.8847312671129
362,9,88.7066929375272,0,1,29046.0591110879,14.7086292434973,6591.10214845787,23.7739931470941,6.10260755623258
362,10,97.5065897859539,0,1,30265.7213052831,14.7086292434973,6821.54723107161,23.7626494655321,10.2462961102772
362,11,83.8208282421489,0,1,30474.6979380679,14.7086292434973,7107.04389629932,23.8880382862494,6.18736393126858
362,12,100.121552960451,0,1,32772.0759885038,14.7086292434973,7851.84966340746,20.1735442888647,8.06157009036261
362,13,84.0560540373794,0,1,34509.6531636353,14.7086292434973,8103.61867911355,21.4651723897387,12.4174590594175
362,14,99.4953708327338,0,1,35852.3962875143,14.7086292434973,7658.84582408514,21.6702418964339,15.0523038256233
362,15,104.064546937764,0,1,32951.1421518892,14.7086292434973,8216.5213624056,27.9337497961916,18.1317038172457
363,1,80.9827836883443,1,0,45595.4614930085,13.4261772952953,5689.69536697849,29.1624972309271,2.5129706555348
363,2,84.6751672004161,1,0,47017.1581693851,13.4261772952953,5289.11187136053,23.9362225376725,1.81135950094926
363,3,89.7208480250109,1,0,48048.3107257585,13.4261772952953,5608.14936412677,23.4892008790769,2.91944304344504
363,4,96.0280339298668,1,0,49768.1640590715,13.4261772952953,5590.22186774403,26.7576007238793,4.4340196792234
363,5,95.9469836395752,1,0,49777.8077577747,13.4261772952953,6238.43617365871,26.3737214514256,3.9698726090638
363,6,94.3358616032795,1,0,50922.1501268411,13.4261772952953,5932.96108520366,29.5149083770716,8.92033983481751
363,7,110.366696131809,1,1,53514.3285228785,13.4261772952953,7146.10388378437,22.8117136114353,9.3223455128799
363,8,101.715010470926,1,1,53103.2813556485,13.4261772952953,6495.1513580328,22.3041507300132,3.87888334393213
363,9,114.376594408192,1,1,55957.6225252763,13.4261772952953,6723.67188937323,23.232294445462,9.60997818279584
363,10,103.130919434571,1,1,55548.0082161951,13.4261772952953,7461.72179688791,24.3260637195865,11.1574800085696
363,11,109.293037398931,1,1,57047.4139045506,13.4261772952953,8226.46211700044,26.7463257566845,10.9013993984939
363,12,106.90081743405,1,1,58220.0745496903,13.4261772952953,7602.60397588796,26.5306816816299,13.3750462005039
363,13,126.700745988735,1,1,61087.1752174616,13.4261772952953,8640.50508217789,21.2202469340698,14.7932261172061
363,14,107.754973706912,1,1,61429.3971721535,13.4261772952953,7596.59110412779,24.5794588361711,15.7560831037642
363,15,117.879808170772,1,1,63312.3250183028,13.4261772952953,8246.20252203054,22.4980346655291,16.3692576136454
364,1,76.9572898268974,0,0,32864.8277867951,10.252413678009,5186.6095869748,23.0275089207659,0
364,2,80.7922173119567,0,0,30111.4801834282,10.252413678009,6510.88190283624,26.0016828959019,2.9086333999464
364,3,83.011074560161,0,0,33049.581883421,10.252413678009,5460.44209652145,23.1085254012113,2.01788933394818
364,4,83.4708442642084,0,0,32962.9560352968,10.252413678009,7152.74392217762,20.9101226852855,4.22058417433238
364,5,80.6227034095844,0,0,32971.4161300806,10.252413678009,6222.10057154779,21.167624048852,4.79603767412389
364,6,88.357108313853,0,0,32391.5836996347,10.252413678009,6223.2853418658,26.1440788924815,6.86363534656329
364,7,87.2941349024553,0,1,37035.0739277352,10.252413678009,6169.02166503009,19.8391198899468,6.71362498007745
364,8,90.3823781672749,0,1,33147.8382770395,10.252413678009,6244.77627910601,26.1607221745107,9.53276503661766
364,9,91.4297818150474,0,1,34658.5255999377,10.252413678009,6788.6237680558,18.4696858920501,5.85261929660255
364,10,80.897434894556,0,1,37165.940867232,10.252413678009,6734.68391998604,27.9745928983977,11.9586565560636
364,11,84.0112072512673,0,1,35102.9561706635,10.252413678009,7473.34422704449,22.8921280364982,10.1674221089197
364,12,90.3150375887129,0,1,37713.8308300105,10.252413678009,7937.31929827303,24.5372002873132,8.64677471328988
364,13,99.047459596813,0,1,36323.8612711821,10.252413678009,7599.86634766625,27.3200828520006,10.8694841861003
364,14,105.957736059149,0,1,38960.3890621537,10.252413678009,7901.76220505468,23.1987475329601,12.0263404094796
364,15,98.9197045162588,0,1,41300.7542201675,10.252413678009,8219.13138366806,31.04039216476,16.7934886748792
365,1,91.5906406373693,0,0,39809.4061817754,10.4011957880296,4547.90964205876,23.4278455577324,0
365,2,88.457690961819,0,0,41103.8339585184,10.4011957880296,5553.80709317932,21.0469260757366,1.69282973252348
365,3,96.8246827294812,0,0,42360.6915467629,10.4011957880296,5700.9703763911,26.3362638902109,0
365,4,93.5733057299379,0,0,41849.7939260309,10.4011957880296,6276.36477714408,21.6639015099884,5.64153450052898
365,5,96.5383035839706,0,0,42696.8064445698,10.4011957880296,6266.03747035891,24.5210468777947,5.05965755105377
365,6,95.4037208976232,0,0,44137.4726795644,10.4011957880296,5919.83206642384,17.549898105542,9.94850904080008
365,7,97.2146367272455,0,1,46036.9795526806,10.4011957880296,6902.7223314147,24.740395391641,5.88828479452315
365,8,94.9041852769276,0,1,45619.604698428,10.4011957880296,6424.59616859488,20.2357710997852,7.60770149661033
365,9,92.3755671873897,0,1,47627.6081299079,10.4011957880296,6584.87532715669,21.2248133149315,7.98169125425224
365,10,96.4446111086475,0,1,49514.480168384,10.4011957880296,6396.88437281094,21.5546212854483,10.9443552450798
365,11,108.842782743048,0,1,49178.3509112919,10.4011957880296,7897.26836728525,28.2343284732321,7.42075334013248
365,12,99.4018679170221,0,1,50681.1422017293,10.4011957880296,7704.5562749503,25.1440384100313,9.48801023555819
365,13,101.760668738645,0,1,51924.226458013,10.4011957880296,8091.85231779424,27.8182192062922,10.7736885339773
365,14,100.77670408597,0,1,51149.9107861016,10.4011957880296,7842.61282716143,26.430889114921,14.6123589629411
365,15,117.072983074533,0,1,53606.7518840487,10.4011957880296,7735.05263857111,23.6832140744298,12.3021466433621
366,1,65.7237908260859,1,0,8946.50884363517,7.19748001087414,6856.81094146942,29.7031219388681,3.2750700004019
366,2,61.9325333958845,1,0,10862.2877300557,7.19748001087414,4891.83982184471,25.496878817813,2.52738855492177
366,3,65.2021216298826,1,0,12587.6437422782,7.19748001087414,4999.2878583636,18.9022161819568,3.27347501208649
366,4,71.9297548118867,1,0,13673.491442063,7.19748001087414,6438.77436709214,26.87631758623,1.00838646177331
366,5,67.741630162805,1,0,13122.1170379133,7.19748001087414,5880.77333632373,28.2464465159097,5.7041964280224
366,6,75.5888762610826,1,0,13772.7298029048,7.19748001087414,6612.57395065266,21.4233036895557,7.83779922820605
366,7,68.3913957914583,1,1,17718.8198599311,7.19748001087414,5682.59796959331,21.7719489743842,3.93658592518328
366,8,79.8018454869395,1,1,14988.1829642081,7.19748001087414,6794.38447776622,21.4996615234924,9.61543009639489
366,9,79.7502255927138,1,1,16761.8043063689,7.19748001087414,5946.83046179847,26.0277670887337,7.26079023390065
366,10,73.4058531196932,1,1,18511.8604354757,7.19748001087414,6795.95224450011,24.2889494577869,11.5748643223532
366,11,77.8144637151435,1,1,19729.0124509937,7.19748001087414,6792.68706989623,20.8240525537793,13.7552369642065
366,12,70.6172625899888,1,1,20137.6627247132,7.19748001087414,7569.79132002797,22.1468504268908,11.9838003047775
366,13,95.819947543406,1,1,20378.4464238766,7.19748001087414,7561.71211824234,19.5744286197641,13.650243651067
366,14,94.9264708065638,1,1,22602.9087807492,7.19748001087414,7729.66850319064,29.7113943323052,16.6439993083905
366,15,89.2032051579249,1,1,22377.5288983393,7.19748001087414,7755.36218503777,24.023493991762,13.0173413979487
367,1,78.9617866208543,0,0,26662.4519194876,11.98254685836,5312.53619988424,23.2258454097912,0
367,2,78.6888192334212,0,0,28368.8899265792,11.98254685836,5908.69025547419,25.5457464100785,4.65631472415728
367,3,74.1140678743598,0,0,29762.4903524867,11.98254685836,6007.82331736351,25.1040659354661,2.46478132580158
367,4,77.3658002896258,0,0,30619.3569380218,11.98254685836,5802.23676013295,25.5301111967271,1.16366420625149
367,5,89.5817924194726,0,0,31214.2541858074,11.98254685836,6622.21658990302,21.3918988885175,4.97402553269388
367,6,84.4040843543817,0,0,30814.7381000148,11.98254685836,5953.9545099356,24.9767685425613,4.41506661859025
367,7,84.3405629835347,0,1,30120.1600072775,11.98254685836,6849.12559088733,28.6837376477349,8.89393941784693
367,8,89.1805203860811,0,1,31100.2422650756,11.98254685836,6907.34590392715,23.1734850793069,9.88178855519577
367,9,86.6212057991836,0,1,34133.3501696524,11.98254685836,6599.82012658972,24.317510651728,9.20109115655157
367,10,90.5090045079148,0,1,31947.6194936281,11.98254685836,7004.84014898926,22.4105729477088,9.13631534029009
367,11,85.4764305931004,0,1,35761.6605782703,11.98254685836,7514.52521131806,25.0604346862981,11.2239845266572
367,12,95.6683598396445,0,1,35826.0184009485,11.98254685836,7966.60464268877,25.1058175248644,11.4162053400778
367,13,96.3414771788842,0,1,38506.0523161729,11.98254685836,7473.96484170312,23.9506290328726,11.8628533684117
367,14,111.983967472244,0,1,37367.220274198,11.98254685836,7905.83537324082,23.3418064764805,16.1558790518019
367,15,90.0612506322069,0,1,36020.2139248994,11.98254685836,8252.4981180512,28.5848315992441,13.8657920238124
368,1,81.5207424053494,0,0,26129.7728237253,14.6980670275701,5398.68448401332,24.7632709794176,0.591565631135145
368,2,87.1256073141282,0,0,27109.0678469468,14.6980670275701,5790.45400895239,26.6049488023312,3.1276113525972
368,3,84.283779596255,0,0,26313.7199371629,14.6980670275701,5379.18486960825,29.5319880942998,1.72205538770038
368,4,83.6351846555968,0,0,27138.2328434063,14.6980670275701,5539.16811230061,22.8713042232202,2.50116355006647
368,5,87.8296590903287,0,0,28546.4369291068,14.6980670275701,6506.92078342228,26.7158303282141,6.33827391851741
368,6,90.0698177189038,0,0,29107.2083312077,14.6980670275701,6227.97306291252,23.4602031586479,3.97187092660783
368,7,97.3909343133168,0,1,29546.6871148769,14.6980670275701,5681.98875443609,22.3359842279023,8.35563463508457
368,8,90.8642333953395,0,1,30325.5616502738,14.6980670275701,6574.49583346624,23.3506984628827,12.5848962227285
368,9,93.1817484113399,0,1,32962.7032362664,14.6980670275701,7749.29573552628,25.4179634097129,6.60035060379741
368,10,92.1215703771913,0,1,32787.4550847914,14.6980670275701,6215.21912472429,25.7624988714264,6.65367647236035
368,11,87.044642625108,0,1,34445.7084911265,14.6980670275701,6014.92216941812,32.0833380154282,12.2532950134602
368,12,88.5756000067733,0,1,32703.1079083526,14.6980670275701,7219.65149635793,26.8195111971288,13.4257738685356
368,13,94.5124693951293,0,1,33404.9817907878,14.6980670275701,7571.57607447231,25.0975679380729,13.5579247045631
368,14,106.698998363695,0,1,34215.6637337043,14.6980670275701,8186.96226827699,23.2224347491836,15.4677849986572
368,15,109.401584546579,0,1,35956.4863264766,14.6980670275701,7173.64340895955,23.9622224532203,14.5168950778936
369,1,70.2253872751651,0,0,23115.1568084948,15.0957676695782,4533.68974058607,19.8933338046571,1.05229938673127
369,2,76.6498204237638,0,0,22869.4062914582,15.0957676695782,5401.60755968327,25.8565217249159,1.60878804973045
369,3,89.005056413418,0,0,23243.8304892332,15.0957676695782,5880.18221590362,27.0268713808714,3.29271671234752
369,4,83.4851215015502,0,0,24985.0893639279,15.0957676695782,6255.15116370485,27.6894702641313,8.39552712291778
369,5,89.3795954024606,0,0,25456.0743517178,15.0957676695782,5214.54741763225,23.44401988672,4.99270047612647
369,6,91.7184000591922,0,0,26716.3678209635,15.0957676695782,6157.93743549595,24.4812955100206,1.95466275442649
369,7,89.3487626113774,0,1,27052.6493292696,15.0957676695782,6592.70792989647,22.2307512878386,8.05188373784989
369,8,80.9920700896519,0,1,29279.662401274,15.0957676695782,6148.4729001357,27.4035566532552,8.10656467865911
369,9,87.3251614264525,0,1,29832.245219188,15.0957676695782,6197.85727620798,21.1128398837744,7.34052001440932
369,10,97.3462086653673,0,1,30350.9160094158,15.0957676695782,7513.09495911951,25.3156278514823,8.49949858857634
369,11,97.1833380586529,0,1,32493.8972216794,15.0957676695782,6830.46900857072,22.4064515755602,12.1945066937988
369,12,94.9153940191921,0,1,34078.6356016836,15.0957676695782,8207.27928868597,23.5670977231767,10.7779832221308
369,13,99.0343154384799,0,1,34554.3674237462,15.0957676695782,8299.75524016371,26.968650578465,15.2980675087272
369,14,94.4329103290073,0,1,35574.2503169279,15.0957676695782,7737.10673193814,23.0959470426842,13.2511028720442
369,15,98.839992660995,0,1,36707.0007214826,15.0957676695782,7489.48902009797,23.0051203456165,9.52045605311598
370,1,77.608144056067,0,0,43759.9074117338,12.2853981133663,4142.77552817362,23.5054684517557,0
370,2,76.3856511327472,0,0,43895.752358026,12.2853981133663,5801.4290418653,24.7704572397803,0
370,3,87.4751538225223,0,0,43543.260587699,12.2853981133663,5516.73935399245,26.7380282334977,0.151794316212872
370,4,91.4223187630615,0,0,43060.0322792802,12.2853981133663,6800.11325076745,27.0749383784719,4.79381819885316
370,5,91.9331976406812,0,0,44419.3489278165,12.2853981133663,6995.64108426983,28.1157652551142,7.03334006039514
370,6,94.6386963450874,0,0,43497.92725556,12.2853981133663,5717.10204378952,25.7255052594732,7.54421427886128
370,7,101.886504393447,0,1,46262.3769137349,12.2853981133663,6439.97901529747,27.1989059453771,6.88768511905744
370,8,96.2432322516879,0,1,45933.9768274396,12.2853981133663,6566.43653012113,27.6002420171368,9.44455969670093
370,9,97.0647090485746,0,1,47450.9759298955,12.2853981133663,8002.00863596516,21.1940411467153,4.16956532261782
370,10,102.472384973882,0,1,47453.234341762,12.2853981133663,7889.55807972938,22.9994899371932,8.6635662271469
370,11,106.397404978875,0,1,47220.0382336437,12.2853981133663,7120.1552879262,21.5169572829341,11.646013321787
370,12,96.3726026536412,0,1,46694.7649069276,12.2853981133663,7006.55230096784,24.5388739807902,9.78200547099408
370,13,110.513201498922,0,1,47441.2099187842,12.2853981133663,8164.25686423244,24.6646612210264,13.9312112382693
370,14,100.349682391543,0,1,46766.5389757006,12.2853981133663,7217.10492978988,23.496631247066,15.1810887469376
370,15,104.681894189138,0,1,48156.937970426,12.2853981133663,8385.13766219149,21.7227389123727,11.9187955975483
371,1,69.9884761963362,0,0,20512.3687651264,10.3571171483343,5975.25956622853,20.3101857261239,0.284805902315255
371,2,75.8380472811871,0,0,20188.3626182736,10.3571171483343,5583.2342164527,21.4918241298622,4.16426529475446
371,3,78.7038219584405,0,0,20853.3497797619,10.3571171483343,5402.98981742999,25.0101174380306,4.66850110665964
371,4,76.4204864639208,0,0,20928.9441437619,10.3571171483343,5852.50425884662,29.3833284879845,6.85020340189569
371,5,76.6913837529928,0,0,23359.3022318184,10.3571171483343,6025.56730376799,27.4328672377691,8.87476469847127
371,6,76.5160361249165,0,0,23232.6738535861,10.3571171483343,6289.21137658479,28.4593211237891,5.72255333975934
371,7,90.5026443614634,0,1,22526.9240892288,10.3571171483343,6540.70339435681,20.0440365658982,5.74305915868841
371,8,85.7842154022425,0,1,24337.1110773001,10.3571171483343,7033.33584534543,24.4136211662031,8.74602884754363
371,9,82.7577817450778,0,1,25827.5841420219,10.3571171483343,6796.45338304509,26.2984892722737,5.83905126443436
371,10,82.5360102283973,0,1,25130.9147747648,10.3571171483343,7231.79405318285,25.9391842894527,9.51555158426887
371,11,79.8007248884799,0,1,26102.9421591489,10.3571171483343,6772.29269718393,22.819433227893,11.1158704714916
371,12,93.5987060262686,0,1,26386.819979832,10.3571171483343,8218.20065195638,21.3043081705483,12.372732691293
371,13,97.9099991934997,0,1,28691.1561752127,10.3571171483343,7710.98606056317,27.5384834888508,10.4549873531659
371,14,84.6269542031686,0,1,28195.540870215,10.3571171483343,8698.1661879859,28.0073241212155,11.8067437114712
371,15,94.6251050323206,0,1,31377.6720602247,10.3571171483343,8250.62838968494,18.7080057824805,10.9745144315161
372,1,96.3262243697664,0,0,31082.5075962865,21.8715523299556,5516.02669794796,25.2550072964614,4.11660563857729
372,2,96.3181901987649,0,0,33526.4609282786,21.8715523299556,6056.558142709,21.6002196917449,0.109614706453596
372,3,81.3682738101936,0,0,34975.532168705,21.8715523299556,5578.53728932333,28.7691961713401,0
372,4,90.8250072015005,0,0,34339.9154933969,21.8715523299556,5438.7392356083,26.9681981801567,4.22775496312687
372,5,102.473197796359,0,0,37177.123319387,21.8715523299556,6223.73228335133,23.2755454217473,4.51817422082988
372,6,103.742302363132,0,0,35611.7773421501,21.8715523299556,6494.46413602861,28.3183253052221,1.91068700322474
372,7,106.510778567054,0,1,35101.2505588661,21.8715523299556,6581.25449686283,29.2141176844933,11.1759209498568
372,8,85.5268964050496,0,1,36208.4512423982,21.8715523299556,6637.95133794551,24.9229547711362,7.31658254178258
372,9,110.203753562302,0,1,36934.7774108073,21.8715523299556,6490.88242292688,28.5096952772444,9.79072838728124
372,10,100.997631932105,0,1,37779.8694556491,21.8715523299556,6625.46797341495,24.7794577160647,9.97725777186104
372,11,100.759792119748,0,1,38347.4917654179,21.8715523299556,6496.77844817742,26.2405637563883,13.2479725464912
372,12,110.059408002393,0,1,40187.4637268092,21.8715523299556,6942.66620595247,22.0642983343441,13.0160652871175
372,13,108.994825316889,0,1,38525.302646182,21.8715523299556,7388.74238327224,23.7941337158065,17.2760681463986
372,14,111.652027320406,0,1,39261.6070410289,21.8715523299556,8199.32589458505,24.3622028496822,13.146237410884
372,15,113.806728051436,0,1,40225.6962225857,21.8715523299556,8380.08671541692,24.0305054693511,13.1628122777548
373,1,80.0777226820146,1,0,36697.4999387725,14.2100565937513,5740.50325670858,29.0471598821616,0
373,2,85.8840786615799,1,0,39137.7474337395,14.2100565937513,5317.90554885438,23.4970506966715,0.257727137403106
373,3,88.3677533888946,1,0,40290.9899638311,14.2100565937513,5510.28915571642,27.3632816222782,3.3648876538227
373,4,93.8943684001843,1,0,39886.9315913729,14.2100565937513,5017.98492862383,27.2171587668091,5.66324939146978
373,5,94.1223783049966,1,0,40919.3961122485,14.2100565937513,6592.53973331026,22.1496310141139,4.27946240024697
373,6,97.6978628996439,1,0,43176.5754101245,14.2100565937513,6719.11759761182,23.6974690981644,4.65738401003206
373,7,102.066622320683,1,1,43645.0120494652,14.2100565937513,5861.21105677379,23.3851997181141,6.99648403325694
373,8,109.726512323298,1,1,46125.2009954328,14.2100565937513,6586.10035438665,27.4391705268245,9.63665834291675
373,9,109.803193795453,1,1,45918.7291432974,14.2100565937513,6236.06138157829,23.7518874841429,9.20124820973371
373,10,110.175798068367,1,1,47483.496162189,14.2100565937513,7665.61815432396,22.8176271189234,11.1766789614938
373,11,114.568515055806,1,1,49083.3707763763,14.2100565937513,7132.43488445343,23.9575635544682,11.5261879200043
373,12,112.069499173541,1,1,48949.6381336474,14.2100565937513,6830.1244996866,29.7924110314163,10.7205524862257
373,13,119.988989163137,1,1,51720.4024474722,14.2100565937513,7960.32170181548,23.7023313998093,11.7399360000042
373,14,130.216668877526,1,1,52183.729270585,14.2100565937513,7742.96763602289,27.71127282328,16.6083034950806
373,15,122.885228124686,1,1,55213.1208769716,14.2100565937513,8124.96945697287,23.4580670897923,16.0667286933519
374,1,87.2878650099846,0,0,31870.5531318961,16.2617259146374,4532.83186282603,24.4544289083809,0
374,2,88.0502584475997,0,0,30977.9436184817,16.2617259146374,5537.97266572451,21.1035242893938,3.2008588199422
374,3,89.89483521118,0,0,34883.0315201943,16.2617259146374,5544.76783582539,29.759939653921,2.44698049419065
374,4,91.0224553719015,0,0,34482.7638041502,16.2617259146374,5825.23277874183,21.2747981195172,3.43745330247611
374,5,91.0868615728157,0,0,36840.2323669506,16.2617259146374,5592.17704645025,28.76704774834,4.37024283757549
374,6,91.8975687977312,0,0,35030.2832893218,16.2617259146374,6131.34813078407,24.823491376714,7.32885812409423
374,7,94.7501758038025,0,1,39397.5012034422,16.2617259146374,6220.71516156236,24.2189359334582,1.57222167664282
374,8,95.2569962397338,0,1,38936.7249295691,16.2617259146374,6574.77027811357,24.6730369301476,10.5071223074896
374,9,105.293909109288,0,1,38079.1855716713,16.2617259146374,7005.50603770661,25.4196339474316,12.5737049241673
374,10,102.09138535373,0,1,40159.8997571961,16.2617259146374,7891.38481912333,23.5737265033398,8.91950442398626
374,11,108.457846180306,0,1,39727.5323755184,16.2617259146374,7642.94555728072,25.0165632585849,18.1208926016808
374,12,98.7250284428499,0,1,42555.153831065,16.2617259146374,7342.33837264151,27.5414561606425,11.1645202531094
374,13,103.162824683927,0,1,40733.8688359382,16.2617259146374,6935.40669332102,23.0071035664063,13.4094556608112
374,14,106.545109382717,0,1,42261.6015418404,16.2617259146374,6956.34280617626,27.6226966285148,12.3114919989269
374,15,103.819541603925,0,1,41821.3852002026,16.2617259146374,8185.20769944239,31.3543326916454,14.7199870108016
375,1,82.979702452849,1,0,23602.3673012176,10.986958077998,5679.90197860573,22.0914167065468,1.35234430711692
375,2,76.2950657272254,1,0,23483.77296366,10.986958077998,6792.98051124183,26.6893050281096,2.83274211165796
375,3,92.6189174027608,1,0,26821.3513388103,10.986958077998,6002.35922633291,21.2536342614065,0.866047196568431
375,4,73.8622963128143,1,0,25455.3055888532,10.986958077998,5965.58349133217,24.7825820936116,4.82859398827335
375,5,84.520477866739,1,0,25875.5389018784,10.986958077998,6011.52646277994,26.4350243816992,2.23608536983292
375,6,74.7327526154125,1,0,28293.2748435957,10.986958077998,6134.70963564653,22.3222878870438,4.76810992642323
375,7,84.2457160490233,1,1,26132.0884016828,10.986958077998,6441.79256705075,19.4868820591124,2.97549213204616
375,8,90.4339663365966,1,1,29613.5661048519,10.986958077998,6400.35349347199,23.6058496489709,8.9555499762578
375,9,92.7822509778438,1,1,28542.2972501245,10.986958077998,7020.09427423682,19.6435045988972,9.81368058049966
375,10,101.428325833761,1,1,30139.682100596,10.986958077998,6197.51569406831,19.9499824077571,9.23981884254334
375,11,96.1131097063494,1,1,29305.8279910795,10.986958077998,6844.5691972212,24.3930152603051,13.5891501687874
375,12,102.357469682349,1,1,31959.1542795412,10.986958077998,7252.35778089956,21.8539177987997,13.3551300526425
375,13,114.302304044732,1,1,33001.6743503646,10.986958077998,7665.79929054234,23.2790930873087,13.3023461785968
375,14,106.261728500585,1,1,33076.425299006,10.986958077998,8259.82665965639,26.0671313255244,12.8997966753551
375,15,99.7949670104595,1,1,32759.3379126889,10.986958077998,7528.35073097936,27.1834208600959,14.664859392235
376,1,81.9098261352795,1,0,39558.0211851373,11.8861271188362,5515.80203375051,27.1576114932665,0
376,2,82.1083223692835,1,0,40173.2568981198,11.8861271188362,5622.05198933845,22.7169473120195,1.1067064669737
376,3,86.300023584688,1,0,42023.0201071156,11.8861271188362,6176.09733734868,29.7290461152469,0.0175006893901069
376,4,89.2020557763899,1,0,42841.749323007,11.8861271188362,5786.56842955286,27.2885260701279,4.41619063137246
376,5,99.0373206140136,1,0,47148.7833646225,11.8861271188362,6595.16595525939,23.9588098887326,4.54107187226996
376,6,90.0844264613494,1,0,44388.1914871761,11.8861271188362,6099.09041127047,25.5971058591497,5.84216782167909
376,7,109.828614014722,1,1,48219.0095648718,11.8861271188362,6740.21197753358,26.246250526788,6.2742637096617
376,8,105.553469881137,1,1,50935.4527408738,11.8861271188362,7053.42947531225,27.2569670491422,10.6736642137011
376,9,104.494968137996,1,1,49615.0661018707,11.8861271188362,6363.67782704138,27.6465013959183,12.6403452962664
376,10,99.3242091755204,1,1,50190.7314935592,11.8861271188362,6117.99799182977,25.3190950488637,5.82928206673847
376,11,111.709599660871,1,1,52114.7723844829,11.8861271188362,7043.71400457047,24.4231982713677,10.8095325817012
376,12,119.948599089427,1,1,54883.4570040156,11.8861271188362,7541.30228365284,25.4161308828438,12.5124376816165
376,13,117.658184048617,1,1,57624.912193521,11.8861271188362,7512.75223363059,23.7806765675209,12.799971246921
376,14,121.47737648031,1,1,58324.4092485284,11.8861271188362,7613.90909539728,18.8559316722927,16.871054786426
376,15,117.2516500384,1,1,59246.6836047894,11.8861271188362,7077.65183783666,25.3322889610067,12.1984401741878
377,1,77.1951362873643,1,0,31143.077223212,13.3458212931202,4351.69028845806,22.1578953210922,0
377,2,90.6036172459469,1,0,32191.9446890442,13.3458212931202,4676.35455356408,29.6233318516554,2.09320291048585
377,3,88.0505258818417,1,0,33802.7314718477,13.3458212931202,5038.44351551893,29.5853268164156,5.71370131938976
377,4,78.116800136276,1,0,34592.6661234865,13.3458212931202,5142.65770605937,27.6663143428021,4.13163278999963
377,5,88.9667223740092,1,0,35159.2563506679,13.3458212931202,5944.06193025422,24.1544130743272,4.29694771655614
377,6,89.5262263009319,1,0,34258.6523530738,13.3458212931202,6282.21117083801,22.9107742936392,8.40703294036691
377,7,91.6183435676647,1,1,37146.3430244849,13.3458212931202,6299.85605448743,24.8431295171904,7.55145088294333
377,8,93.0343427878105,1,1,37451.0876783595,13.3458212931202,7211.70654353195,23.2994781533759,7.4974286792389
377,9,98.9722721667581,1,1,36890.6005596066,13.3458212931202,7623.45077656361,23.8059699155388,9.04507903450745
377,10,96.874194599761,1,1,37526.640350837,13.3458212931202,7124.57900984263,26.2715872741042,13.047311026313
